applicant_id,age,marital_status,education,employment_type,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,loan_purpose,monthly_debt_obligations,debt_to_income_ratio,default
APP004756,57,Single,Graduate,Salaried,1.8,120000.0,9.3,2,54.5,2,0,107091.0,48,Auto,1278.0,0.128,0
APP001062,60,Married,High School,Self-Employed,2.8,120000.0,21.8,0,54.5,0,0,50176.0,12,Business,1536.0,0.154,0
APP009623,56,Married,Graduate,Salaried,2.1,120000.0,2.7,0,47.7,0,1,50000.0,24,Business,5333.0,0.533,0
APP013259,27,Single,High School,Self-Employed,6.7,120000.0,7.1,1,64.6,2,2,118142.0,36,Auto,3634.0,0.363,0
APP007862,34,Married,Post Graduate,Salaried,21.3,120000.0,9.7,2,47.4,2,0,247250.0,36,Auto,3540.0,0.354,0
APP007309,40,Married,High School,Salaried,3.1,132370.0,14.7,2,48.8,2,1,128996.0,36,Business,1783.0,0.162,0
APP010837,45,Single,Post Graduate,Salaried,12.5,120000.0,16.5,0,50.1,1,0,181660.0,24,Home Improvement,754.0,0.075,0
APP007432,45,Married,High School,Salaried,8.9,120000.0,8.7,1,12.1,3,2,133475.0,36,Medical,4431.0,0.443,0
APP001869,22,Married,Graduate,Salaried,0.3,121700.0,2.1,0,58.1,1,0,89042.0,36,Medical,2327.0,0.229,0
APP002318,61,Married,Graduate,Self-Employed,5.5,120000.0,1.3,1,41.5,2,0,202364.0,36,Personal,2943.0,0.294,0
APP012816,48,Married,Post Graduate,Self-Employed,1.3,120000.0,7.8,1,13.1,2,4,113190.0,12,Home Improvement,4173.0,0.417,0
APP013485,42,Single,Graduate,Salaried,1.2,120000.0,0.1,0,88.9,1,1,181774.0,48,Business,4834.0,0.483,1
APP006149,52,Married,Graduate,Salaried,1.8,120000.0,5.3,1,15.7,1,0,108971.0,36,Auto,4597.0,0.46,1
APP004906,30,Married,Graduate,Salaried,1.0,120000.0,10.3,0,6.9,1,1,178790.0,24,Home Improvement,5486.0,0.549,0
APP008430,48,Single,Graduate,Business Owner,6.1,120000.0,2.7,2,34.9,3,2,123907.0,48,Business,4844.0,0.484,1
APP002024,55,Married,High School,Salaried,4.9,120000.0,23.0,1,47.4,0,0,126339.0,48,Business,4946.0,0.495,0
APP008861,44,Single,Graduate,Business Owner,7.4,120000.0,1.2,2,21.0,3,0,98828.0,24,Home Improvement,4943.0,0.494,0
APP014570,36,Single,Graduate,Salaried,1.1,120000.0,1.6,1,45.8,1,1,67806.0,36,Auto,1780.0,0.178,0
APP009350,33,Single,Graduate,Salaried,2.0,120000.0,0.9,0,54.1,2,1,100217.0,12,Home Improvement,2191.0,0.219,0
APP014025,56,Single,High School,Salaried,1.8,120000.0,9.3,2,23.8,0,1,124776.0,60,Business,5332.0,0.533,1
APP007147,43,Married,Post Graduate,Self-Employed,,120000.0,6.1,0,,0,2,98734.0,60,Home Improvement,3740.0,0.374,1
APP013553,43,Married,Post Graduate,Self-Employed,17.4,120000.0,2.4,0,64.7,2,1,130006.0,48,Auto,5295.0,0.53,0
APP012759,58,Single,Graduate,Salaried,,120000.0,5.7,1,13.3,3,1,231526.0,12,Auto,1008.0,0.101,0
APP000844,37,Married,Graduate,Business Owner,2.8,120000.0,6.2,1,56.4,0,3,111755.0,36,Personal,729.0,0.073,0
APP010215,53,Divorced,High School,Self-Employed,0.2,132650.0,0.3,1,6.6,0,1,126250.0,60,Medical,2210.0,0.2,0
APP013746,25,Married,Graduate,Salaried,1.6,120000.0,6.2,0,18.3,3,0,173901.0,48,Personal,1897.0,0.19,0
APP003761,48,Married,Graduate,Self-Employed,3.5,120000.0,1.3,0,13.4,2,1,50000.0,60,Education,3803.0,0.38,0
APP014820,55,Married,High School,Salaried,8.8,120000.0,0.7,1,49.5,0,1,191591.0,36,Business,2003.0,0.2,1
APP009964,41,Married,Post Graduate,Salaried,2.8,120000.0,1.2,0,20.3,2,2,122652.0,48,Auto,1227.0,0.123,0
APP002672,38,Single,Post Graduate,Salaried,0.6,120000.0,4.9,1,55.4,0,0,129513.0,36,Home Improvement,3940.0,0.394,1
APP009574,38,Single,Graduate,Salaried,17.4,120000.0,5.6,0,29.7,2,1,50000.0,60,Medical,3957.0,0.396,0
APP009785,52,Single,Graduate,Salaried,3.5,120000.0,8.2,1,45.7,0,1,127668.0,48,Home Improvement,1751.0,0.175,0
APP005353,62,Married,High School,Business Owner,12.0,120000.0,1.4,0,30.4,1,1,222200.0,36,Business,893.0,0.089,0
APP008387,41,Married,Graduate,Salaried,9.8,120000.0,16.1,1,63.2,0,2,118904.0,60,Personal,4534.0,0.453,0
APP002144,55,Married,Graduate,Salaried,5.9,120000.0,8.8,0,28.1,1,3,58654.0,36,Medical,3271.0,0.327,0
APP000428,23,Single,High School,Self-Employed,8.0,120000.0,2.2,0,24.7,3,0,97456.0,48,Auto,747.0,0.075,0
APP012058,49,Single,High School,Self-Employed,1.7,120000.0,4.6,0,63.1,1,1,118013.0,36,Business,886.0,0.089,0
APP009686,24,Married,Graduate,Self-Employed,8.4,120000.0,9.6,0,20.6,0,1,160053.0,60,Business,4783.0,0.478,1
APP002555,42,Single,Graduate,Self-Employed,6.2,120000.0,14.9,1,26.3,1,3,136617.0,48,Home Improvement,659.0,0.066,0
APP014401,61,Single,Graduate,Salaried,1.7,120000.0,20.0,1,45.2,1,0,57206.0,36,Education,2854.0,0.285,0
APP002257,43,Married,Graduate,Self-Employed,3.6,120000.0,7.1,1,29.7,1,0,106897.0,36,Home Improvement,3879.0,0.388,1
APP007799,56,Single,Graduate,Salaried,26.5,120000.0,2.4,0,33.2,2,0,55282.0,24,Medical,5275.0,0.528,0
APP007356,24,Single,Graduate,Business Owner,5.1,120000.0,5.5,1,48.4,1,1,75670.0,36,Auto,2466.0,0.247,0
APP012321,49,Married,Graduate,Salaried,0.6,120000.0,12.7,0,48.9,3,1,122653.0,24,Home Improvement,4678.0,0.468,0
APP004594,21,Single,Graduate,Salaried,3.8,120000.0,0.5,0,74.0,1,1,140846.0,36,Home Improvement,3913.0,0.391,0
APP000470,44,Single,Graduate,Salaried,2.7,120000.0,3.0,1,57.7,1,1,68533.0,60,Education,619.0,0.062,1
APP001299,54,Married,High School,Salaried,13.1,120000.0,30.0,2,7.6,1,1,154805.0,12,Auto,2868.0,0.287,0
APP005822,55,Married,High School,Self-Employed,3.7,120000.0,5.1,1,41.8,3,1,133016.0,60,Home Improvement,977.0,0.098,1
APP004819,25,Single,Graduate,Salaried,0.3,120000.0,3.0,1,76.5,1,2,328468.0,60,Auto,3605.0,0.36,1
APP009402,36,Single,High School,Salaried,2.4,120000.0,7.4,1,67.8,3,0,189097.0,60,Home Improvement,5325.0,0.532,1
APP004867,36,Single,High School,Self-Employed,0.3,120000.0,1.3,2,38.4,1,1,150446.0,24,Home Improvement,1481.0,0.148,0
APP006533,36,Married,High School,Business Owner,11.0,120000.0,4.8,0,23.7,0,1,449220.0,24,Business,2468.0,0.247,0
APP010618,22,Single,Post Graduate,Self-Employed,2.8,120000.0,7.9,1,49.8,0,1,109598.0,36,Auto,1574.0,0.157,0
APP008697,28,Married,Graduate,Salaried,11.2,120000.0,3.4,0,55.1,1,1,73406.0,24,Business,4085.0,0.408,0
APP009719,49,Married,Graduate,Salaried,,,,2,,1,0,265341.0,36,Medical,3034.0,0.303,0
APP007882,25,Married,Graduate,Self-Employed,6.1,120000.0,1.7,0,27.0,0,0,122848.0,48,Home Improvement,4886.0,0.489,0
APP012126,38,Single,Graduate,Salaried,5.6,120000.0,0.1,0,44.7,0,0,75789.0,36,Auto,2504.0,0.25,0
APP008018,61,Married,Post Graduate,Business Owner,5.2,120000.0,8.5,0,43.7,0,2,368468.0,36,Business,1985.0,0.198,0
APP007068,36,Married,High School,Business Owner,8.7,120000.0,2.1,0,74.5,0,0,121651.0,24,Medical,2760.0,0.276,0
APP013639,31,Married,Graduate,Self-Employed,11.4,120000.0,4.9,0,60.3,1,1,85914.0,48,Home Improvement,3332.0,0.333,0
APP009097,31,Divorced,Graduate,Self-Employed,7.0,155224.0,5.5,1,43.7,3,2,50000.0,36,Personal,3470.0,0.268,0
APP000296,27,Single,Post Graduate,Salaried,1.3,120000.0,12.8,0,16.6,1,2,50000.0,36,Personal,3754.0,0.375,0
APP002895,26,Divorced,Post Graduate,Salaried,6.7,120000.0,7.0,3,23.7,2,2,57999.0,36,Home Improvement,4060.0,0.406,0
APP014951,31,Single,Graduate,Self-Employed,11.5,120000.0,8.8,1,50.6,0,1,152453.0,48,Education,4307.0,0.431,1
APP000159,48,Single,Post Graduate,Salaried,2.2,120000.0,26.5,1,25.3,2,1,134399.0,60,Home Improvement,1105.0,0.11,0
APP014416,48,Married,High School,Salaried,3.1,120000.0,2.8,1,46.9,2,1,57841.0,12,Medical,2054.0,0.205,1
APP003666,34,Divorced,High School,Business Owner,2.5,120000.0,0.0,1,60.6,3,0,95510.0,36,Medical,1250.0,0.125,0
APP007581,51,Divorced,Post Graduate,Salaried,11.6,120000.0,0.9,1,48.6,1,0,50000.0,24,Auto,4702.0,0.47,1
APP006015,31,Married,High School,Salaried,12.1,120000.0,1.3,1,48.3,0,0,89233.0,60,Personal,2890.0,0.289,0
APP007348,22,Single,Graduate,Salaried,2.3,120000.0,7.2,1,57.6,0,2,68986.0,60,Auto,2758.0,0.276,0
APP012542,25,Single,Graduate,Salaried,2.9,120000.0,10.3,1,70.5,2,0,108057.0,36,Auto,2258.0,0.226,1
APP004749,36,Single,Post Graduate,Salaried,0.4,120000.0,3.2,2,23.1,0,1,64962.0,36,Personal,3681.0,0.368,0
APP014340,30,Single,High School,Salaried,0.0,120000.0,6.9,1,38.9,0,0,179044.0,36,Education,3685.0,0.368,1
APP008457,60,Divorced,High School,Salaried,3.5,120000.0,11.4,2,41.0,1,0,112876.0,24,Personal,2369.0,0.237,0
APP001897,40,Married,Graduate,Self-Employed,4.2,120000.0,4.8,2,34.8,2,0,63630.0,36,Home Improvement,2100.0,0.21,0
APP003793,26,Single,Graduate,Self-Employed,10.9,120000.0,0.3,2,46.8,1,1,100048.0,48,Education,5240.0,0.524,0
APP010738,58,Single,Graduate,Business Owner,5.4,120000.0,4.7,1,64.9,1,0,107612.0,48,Education,1829.0,0.183,0
APP002601,30,Single,Post Graduate,Salaried,5.7,120000.0,7.7,1,28.4,1,1,52781.0,24,Auto,2963.0,0.296,0
APP009373,34,Single,Graduate,Salaried,6.0,120000.0,2.7,2,70.4,0,2,78963.0,12,Home Improvement,3243.0,0.324,0
APP000734,43,Single,Post Graduate,Self-Employed,3.8,120000.0,0.7,0,13.4,1,0,112255.0,60,Education,3360.0,0.336,0
APP007959,31,Single,High School,Salaried,3.3,120000.0,11.0,0,30.2,1,0,68953.0,36,Medical,4444.0,0.444,0
APP004131,43,Single,Post Graduate,Salaried,3.7,120000.0,14.5,1,17.5,1,1,69945.0,24,Home Improvement,4851.0,0.485,0
APP011306,51,Single,Graduate,Salaried,14.0,120000.0,3.0,1,71.9,0,1,175137.0,24,Education,1816.0,0.182,0
APP008881,31,Married,Graduate,Business Owner,5.6,120000.0,1.3,4,28.7,1,1,56366.0,36,Education,1812.0,0.181,1
APP007107,58,Married,Graduate,Salaried,8.3,120000.0,7.2,0,14.9,0,0,261963.0,48,Auto,2892.0,0.289,0
APP009935,31,Single,Graduate,Salaried,1.4,120000.0,2.7,1,50.5,0,2,122492.0,48,Home Improvement,4459.0,0.446,0
APP000070,56,Single,High School,Salaried,10.4,120000.0,0.6,0,51.8,2,2,50000.0,36,Business,3547.0,0.355,1
APP014959,38,Single,Graduate,Business Owner,0.1,120000.0,6.9,0,34.5,1,0,385217.0,60,Personal,2561.0,0.256,0
APP009975,57,Married,Post Graduate,Salaried,,120000.0,5.0,0,34.3,3,4,80724.0,36,Business,4546.0,0.455,0
APP005532,57,Divorced,Graduate,Business Owner,0.4,120000.0,5.2,0,25.3,0,2,121509.0,36,Personal,4654.0,0.465,0
APP007865,58,Single,High School,Self-Employed,8.5,120000.0,14.6,2,25.7,0,0,64845.0,36,Home Improvement,2991.0,0.299,0
APP001090,56,Single,High School,Salaried,10.5,120000.0,8.4,1,66.5,1,0,71996.0,60,Education,4752.0,0.475,0
APP014047,42,Single,Graduate,Business Owner,1.2,120000.0,1.9,1,18.7,3,0,65686.0,36,Personal,2568.0,0.257,0
APP001344,28,Married,High School,Salaried,0.4,120000.0,9.6,1,22.0,2,2,68618.0,12,Personal,1387.0,0.139,1
APP004770,49,Married,Post Graduate,Salaried,0.0,120000.0,8.3,1,27.1,2,0,61818.0,24,Home Improvement,1397.0,0.14,0
APP011224,49,Married,Graduate,Salaried,0.8,120000.0,3.0,0,12.8,2,1,56961.0,60,Education,4403.0,0.44,0
APP007906,29,Married,Graduate,Business Owner,18.5,120000.0,0.4,0,25.6,1,1,115162.0,24,Personal,3059.0,0.306,0
APP004973,55,Single,High School,Salaried,4.3,120000.0,5.9,0,23.6,0,2,276881.0,60,Home Improvement,1023.0,0.102,0
APP003272,49,Single,High School,Salaried,0.4,120000.0,6.4,1,20.2,0,0,147050.0,36,Medical,722.0,0.072,0
APP005054,36,Single,Graduate,Salaried,,120000.0,0.8,0,33.9,0,4,50000.0,60,Medical,640.0,0.064,0
APP004080,32,Married,High School,Self-Employed,0.5,120000.0,19.9,0,54.4,2,0,147746.0,36,Home Improvement,2961.0,0.296,0
APP008706,63,Divorced,Post Graduate,Business Owner,1.8,120000.0,0.8,1,21.8,1,0,50000.0,60,Medical,1362.0,0.136,0
APP001312,29,Single,High School,Self-Employed,1.9,120000.0,10.7,0,23.0,0,1,104255.0,36,Home Improvement,3320.0,0.332,0
APP014032,30,Married,Graduate,Salaried,0.3,120000.0,12.5,0,86.1,0,0,76700.0,48,Medical,5339.0,0.534,1
APP012871,47,Single,High School,Self-Employed,14.6,120000.0,4.4,0,61.7,2,1,95964.0,12,Home Improvement,1034.0,0.103,0
APP004700,27,Married,Post Graduate,Self-Employed,1.4,120000.0,20.7,0,26.8,1,1,67314.0,36,Personal,5408.0,0.541,0
APP012942,36,Married,Post Graduate,Self-Employed,2.1,120000.0,9.7,0,33.2,0,1,260831.0,60,Education,4154.0,0.415,0
APP013302,44,Single,High School,Salaried,3.8,120000.0,7.0,1,39.9,3,0,50000.0,60,Auto,1814.0,0.181,0
APP003434,39,Single,Graduate,Salaried,1.8,120000.0,16.5,0,65.9,2,0,126671.0,48,Business,2399.0,0.24,0
APP013083,40,Divorced,Graduate,Self-Employed,0.6,120000.0,6.1,3,22.7,3,0,50000.0,36,Education,525.0,0.052,1
APP003558,31,Single,Graduate,Salaried,0.3,120000.0,1.7,1,31.1,0,3,70817.0,48,Auto,727.0,0.073,0
APP008791,57,Married,Graduate,Salaried,3.5,120000.0,7.9,0,12.0,4,0,99196.0,48,Auto,1629.0,0.163,0
APP007876,57,Married,Post Graduate,Self-Employed,15.4,120000.0,1.4,0,21.8,0,0,70406.0,36,Personal,1718.0,0.172,0
APP008700,47,Married,High School,Self-Employed,5.8,120000.0,6.2,2,16.8,0,1,334782.0,48,Auto,3570.0,0.357,0
APP001686,23,Married,High School,Salaried,3.4,120000.0,5.6,0,36.5,1,0,50000.0,48,Business,4168.0,0.417,0
APP010439,42,Married,Graduate,Business Owner,4.2,120000.0,0.7,2,79.4,2,1,50000.0,12,Personal,911.0,0.091,1
APP012190,61,Single,High School,Salaried,17.7,120000.0,9.3,0,22.7,2,0,106374.0,36,Business,3373.0,0.337,0
APP014226,49,Single,Graduate,Self-Employed,2.0,120000.0,2.6,0,41.1,0,2,50000.0,12,Auto,4988.0,0.499,1
APP008350,57,Married,Graduate,Salaried,15.1,120000.0,1.3,0,52.5,1,0,236454.0,24,Medical,583.0,0.058,0
APP007943,41,Married,Post Graduate,Salaried,6.6,120000.0,11.3,3,39.0,2,3,185599.0,36,Education,5144.0,0.514,1
APP000663,53,Married,Graduate,Salaried,0.9,120000.0,4.0,2,31.5,2,0,50000.0,24,Education,2404.0,0.24,1
APP008649,32,Married,Graduate,Salaried,0.4,120000.0,2.2,1,25.7,1,3,203244.0,60,Personal,2075.0,0.208,1
APP010572,34,Married,High School,Self-Employed,1.1,120000.0,4.3,1,59.8,1,1,55390.0,12,Medical,2271.0,0.227,0
APP004040,26,Single,Graduate,Self-Employed,7.2,120000.0,5.9,0,14.2,0,2,148018.0,60,Education,1700.0,0.17,0
APP001729,42,Single,High School,Salaried,0.3,120000.0,0.8,2,45.9,1,3,205641.0,24,Medical,4899.0,0.49,0
APP004072,25,Single,High School,Self-Employed,3.6,120000.0,0.4,0,31.6,0,1,66287.0,36,Home Improvement,1589.0,0.159,0
APP002647,34,Single,High School,Self-Employed,2.7,120000.0,12.9,0,24.4,1,1,236971.0,36,Auto,4659.0,0.466,0
APP014444,38,Single,Graduate,Salaried,6.0,120000.0,5.1,0,33.8,0,1,141873.0,24,Auto,1002.0,0.1,0
APP006369,50,Married,High School,Salaried,3.5,120000.0,9.4,1,38.9,5,1,53384.0,12,Auto,4524.0,0.452,0
APP009682,43,Married,Graduate,Salaried,13.4,120000.0,10.0,1,36.2,1,1,61741.0,60,Medical,2863.0,0.286,0
APP003438,27,Single,Graduate,Salaried,1.8,120000.0,0.9,0,29.3,0,1,221045.0,36,Business,4415.0,0.442,1
APP007554,46,Single,Post Graduate,Business Owner,0.7,120000.0,1.7,1,13.4,1,0,196508.0,36,Business,4160.0,0.416,0
APP014469,52,Married,Graduate,Salaried,2.5,120000.0,24.8,0,8.5,0,0,57820.0,36,Business,3259.0,0.326,0
APP001669,38,Married,High School,Salaried,1.6,174343.0,13.4,0,40.7,0,0,130258.0,12,Auto,3745.0,0.258,0
APP005709,48,Single,High School,Self-Employed,14.2,120000.0,3.6,1,67.3,0,4,156177.0,48,Education,2758.0,0.276,1
APP001544,61,Married,Graduate,Salaried,1.3,120000.0,3.5,2,53.3,3,2,203088.0,36,Auto,5255.0,0.526,1
APP000985,59,Married,Graduate,Business Owner,1.4,120000.0,4.6,0,69.4,3,1,75381.0,48,Personal,1041.0,0.104,0
APP009076,35,Single,Graduate,Salaried,2.0,120000.0,4.6,0,37.9,1,0,68632.0,12,Auto,5345.0,0.534,0
APP008004,36,Divorced,Graduate,Salaried,4.3,120000.0,2.2,1,70.1,1,0,196936.0,48,Home Improvement,1883.0,0.188,1
APP006914,51,Single,High School,Business Owner,2.6,120000.0,25.4,1,51.1,2,1,61460.0,36,Business,917.0,0.092,1
APP010262,35,Married,Graduate,Salaried,6.0,120000.0,2.1,1,40.6,2,4,221846.0,48,Personal,3733.0,0.373,1
APP002706,30,Single,High School,Salaried,3.0,120000.0,3.0,0,41.0,2,0,170445.0,48,Auto,2432.0,0.243,0
APP003149,41,Married,Graduate,Salaried,17.4,120000.0,20.8,1,34.9,1,1,50000.0,24,Business,2644.0,0.264,0
APP002559,38,Married,Post Graduate,Self-Employed,0.3,120000.0,0.2,2,45.8,0,0,54435.0,36,Home Improvement,1263.0,0.126,1
APP012792,25,Single,High School,Salaried,15.4,120000.0,1.3,0,35.7,0,0,65979.0,36,Home Improvement,4122.0,0.412,0
APP009296,51,Divorced,Graduate,Self-Employed,1.7,120000.0,12.9,0,41.7,1,1,85288.0,48,Medical,526.0,0.053,0
APP010599,29,Divorced,Graduate,Business Owner,,,,1,,1,2,115281.0,36,Medical,3887.0,0.389,0
APP008420,32,Single,High School,Salaried,2.1,120000.0,5.4,0,21.2,2,1,122955.0,60,Business,4490.0,0.449,1
APP009088,40,Married,Graduate,Salaried,6.4,120000.0,1.8,1,40.1,2,1,63138.0,60,Home Improvement,2546.0,0.255,0
APP003695,26,Married,Graduate,Salaried,5.1,120000.0,5.4,1,54.7,0,0,95961.0,12,Home Improvement,1518.0,0.152,1
APP014142,34,Married,Graduate,Salaried,9.8,120000.0,17.6,0,37.8,0,1,92076.0,36,Business,2659.0,0.266,0
APP014218,61,Single,Post Graduate,Salaried,2.6,120000.0,7.5,1,35.3,3,1,155670.0,36,Medical,4565.0,0.456,0
APP005106,44,Single,Graduate,Self-Employed,7.1,120000.0,7.4,1,38.5,1,1,173938.0,60,Home Improvement,1491.0,0.149,0
APP014344,58,Married,High School,Salaried,1.6,120000.0,16.3,1,78.4,0,2,189956.0,60,Home Improvement,1793.0,0.179,0
APP008446,60,Married,High School,Salaried,11.3,120000.0,1.0,1,35.2,1,4,382010.0,36,Home Improvement,3726.0,0.373,0
APP006176,38,Single,Graduate,Self-Employed,1.3,120000.0,2.0,0,30.5,1,2,134383.0,24,Business,3929.0,0.393,0
APP004897,42,Married,Graduate,Salaried,13.6,120000.0,25.6,0,42.5,2,0,138618.0,36,Business,5185.0,0.518,0
APP010819,48,Single,Graduate,Salaried,2.2,120000.0,23.4,0,29.2,0,2,74715.0,12,Education,1892.0,0.189,0
APP002906,54,Single,High School,Salaried,0.8,120000.0,5.1,0,49.2,1,1,50000.0,60,Business,4796.0,0.48,0
APP007320,48,Married,High School,Salaried,4.0,120000.0,11.6,1,23.0,0,3,143055.0,48,Personal,3282.0,0.328,0
APP012388,41,Single,High School,Salaried,,,,1,,0,0,127760.0,48,Education,3739.0,0.374,0
APP012800,49,Single,Graduate,Business Owner,0.8,120000.0,5.3,1,41.2,0,0,89276.0,24,Medical,3269.0,0.327,0
APP002173,56,Married,Graduate,Salaried,3.9,120000.0,4.8,1,55.7,2,0,181456.0,12,Personal,4783.0,0.478,1
APP014972,33,Married,Graduate,Business Owner,4.5,120000.0,6.9,1,22.1,3,1,276008.0,24,Business,645.0,0.064,0
APP001067,63,Married,Graduate,Self-Employed,2.0,120000.0,13.2,1,43.7,1,2,77993.0,60,Home Improvement,3683.0,0.368,1
APP010296,34,Single,Graduate,Salaried,9.0,120000.0,0.7,0,33.3,0,1,105404.0,48,Education,1250.0,0.125,1
APP004398,48,Single,High School,Salaried,1.6,158734.0,4.4,0,27.7,3,1,81999.0,48,Education,4145.0,0.313,0
APP008513,60,Divorced,Graduate,Salaried,0.1,120000.0,6.5,0,56.9,1,0,111483.0,48,Auto,4728.0,0.473,0
APP000066,46,Single,Graduate,Salaried,3.6,120000.0,0.3,2,28.4,0,0,54035.0,60,Auto,4049.0,0.405,1
APP011359,62,Single,Graduate,Self-Employed,6.6,120000.0,0.2,0,43.8,1,2,99972.0,36,Personal,4901.0,0.49,0
APP000859,56,Single,Post Graduate,Salaried,24.9,120000.0,9.1,1,54.6,1,0,61933.0,36,Medical,5007.0,0.501,0
APP011519,36,Single,Post Graduate,Salaried,2.1,120000.0,6.5,0,67.2,0,0,96029.0,24,Personal,1621.0,0.162,0
APP005107,25,Single,High School,Business Owner,3.7,120000.0,11.0,0,30.7,1,2,387276.0,36,Medical,2730.0,0.273,0
APP009321,40,Single,Graduate,Salaried,0.6,120000.0,17.0,1,13.1,2,5,79560.0,60,Auto,1649.0,0.165,0
APP006932,43,Single,High School,Salaried,1.4,120000.0,1.8,1,49.5,4,0,61844.0,12,Education,2254.0,0.225,0
APP011971,40,Single,Graduate,Self-Employed,4.6,120000.0,11.1,0,34.7,2,2,86455.0,60,Education,3138.0,0.314,0
APP001864,59,Married,Graduate,Self-Employed,3.3,120000.0,10.8,1,61.7,1,0,56150.0,36,Auto,2839.0,0.284,0
APP002669,56,Married,High School,Salaried,0.7,120000.0,3.7,1,23.5,3,3,75537.0,36,Home Improvement,4442.0,0.444,0
APP004135,49,Single,Graduate,Salaried,2.5,120000.0,2.6,1,75.4,2,1,348250.0,48,Auto,3714.0,0.371,1
APP003231,51,Married,Graduate,Salaried,10.4,120000.0,2.9,3,54.4,2,0,75542.0,24,Auto,5249.0,0.525,0
APP008812,55,Single,Graduate,Salaried,1.2,120000.0,8.1,0,73.6,0,1,161931.0,36,Medical,3049.0,0.305,0
APP002662,44,Single,Graduate,Salaried,2.4,120000.0,0.3,0,69.7,1,1,251052.0,48,Auto,2627.0,0.263,0
APP014665,27,Divorced,Post Graduate,Salaried,7.0,120000.0,18.9,0,19.7,3,0,134071.0,60,Medical,748.0,0.075,0
APP012923,42,Married,Graduate,Salaried,2.7,120000.0,2.2,2,71.0,0,1,53004.0,36,Education,5290.0,0.529,1
APP012696,39,Married,Post Graduate,Salaried,0.8,120000.0,3.1,0,28.5,1,1,50000.0,60,Medical,3998.0,0.4,0
APP004153,40,Married,Graduate,Salaried,4.1,120000.0,10.9,1,34.4,2,0,78260.0,48,Education,2403.0,0.24,0
APP012522,44,Married,Graduate,Salaried,6.5,120000.0,8.6,0,17.2,1,0,110041.0,36,Business,4080.0,0.408,0
APP006592,27,Married,Graduate,Salaried,0.7,120000.0,2.3,1,31.3,0,0,134248.0,36,Auto,1364.0,0.136,0
APP006374,55,Single,Post Graduate,Salaried,11.4,120000.0,2.3,1,61.7,0,3,84024.0,36,Home Improvement,5185.0,0.518,0
APP011032,57,Single,Graduate,Salaried,1.1,120000.0,1.5,0,18.7,0,2,140056.0,60,Auto,4292.0,0.429,0
APP008693,32,Married,Graduate,Self-Employed,0.7,120000.0,8.1,2,15.2,2,2,156179.0,24,Education,4075.0,0.408,0
APP007142,64,Married,High School,Business Owner,2.5,120000.0,10.2,1,28.4,0,2,148228.0,36,Home Improvement,3808.0,0.381,0
APP013155,25,Married,Graduate,Salaried,1.4,120000.0,1.3,0,26.3,2,1,72860.0,36,Auto,3387.0,0.339,0
APP001421,52,Married,Graduate,Salaried,0.8,120000.0,14.5,0,30.8,0,0,152137.0,24,Business,2382.0,0.238,0
APP006165,29,Single,Graduate,Salaried,8.8,120000.0,3.3,1,40.7,2,1,70731.0,48,Auto,3706.0,0.371,0
APP001253,57,Single,Graduate,Business Owner,0.9,120000.0,4.1,0,42.9,2,0,118504.0,48,Medical,862.0,0.086,0
APP011858,28,Single,Graduate,Salaried,3.6,120000.0,1.2,0,27.7,2,0,191828.0,48,Auto,4512.0,0.451,0
APP014212,58,Married,Graduate,Salaried,6.5,120000.0,11.3,0,79.9,1,1,50000.0,48,Auto,3802.0,0.38,1
APP007634,28,Married,High School,Self-Employed,0.7,120000.0,1.0,0,67.3,2,2,75966.0,48,Home Improvement,5488.0,0.549,0
APP001043,56,Married,Graduate,Salaried,1.0,120000.0,4.4,1,4.7,2,2,50000.0,36,Home Improvement,4038.0,0.404,0
APP005372,47,Married,High School,Salaried,2.8,120000.0,0.7,1,38.9,2,1,50147.0,48,Business,3325.0,0.332,0
APP013763,48,Single,High School,Salaried,6.4,120000.0,0.2,1,26.4,1,0,131207.0,48,Personal,2330.0,0.233,0
APP013187,22,Married,Post Graduate,Salaried,16.8,120000.0,3.2,2,72.3,1,1,107777.0,60,Home Improvement,2271.0,0.227,1
APP002576,39,Married,Graduate,Salaried,2.6,120000.0,2.9,0,54.0,3,2,88975.0,48,Auto,4887.0,0.489,0
APP005535,40,Single,Post Graduate,Business Owner,3.9,120000.0,12.5,0,52.7,1,2,216374.0,48,Auto,3352.0,0.335,0
APP001435,21,Married,Graduate,Salaried,11.6,120000.0,9.5,1,57.2,0,1,201544.0,36,Medical,3802.0,0.38,0
APP006664,29,Single,Graduate,Salaried,2.7,120000.0,4.4,1,35.5,3,1,134743.0,36,Education,2000.0,0.2,0
APP003539,32,Single,Graduate,Business Owner,2.7,120000.0,17.1,1,4.3,0,1,120169.0,24,Business,1531.0,0.153,0
APP013606,64,Single,Graduate,Salaried,0.1,120000.0,1.0,0,16.6,0,2,79859.0,48,Education,2395.0,0.24,0
APP006156,50,Single,Graduate,Self-Employed,8.9,120000.0,4.8,1,70.7,0,0,110196.0,36,Home Improvement,1357.0,0.136,0
APP004414,60,Married,High School,Self-Employed,2.5,120000.0,1.5,0,22.9,2,3,131540.0,36,Education,4651.0,0.465,0
