age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal
48,28.4,120000.0,0.8,2,13.4,1,1,70435.0,24,2118.0,0.212,0.587,2935.0,0,True,False,True,False,True,False,True,False,False,False,False
24,3.3,120000.0,1.5,0,12.2,0,1,105043.0,36,5016.0,0.502,0.875,2918.0,1,False,True,False,False,True,False,False,True,False,False,False
43,3.6,120000.0,7.1,1,29.7,1,0,106897.0,36,3879.0,0.388,0.891,2969.0,0,True,False,False,False,False,True,False,False,True,False,False
22,11.6,120000.0,4.8,3,45.8,0,0,131166.0,36,4159.0,0.416,1.093,3644.0,1,True,False,True,False,True,False,False,True,False,False,False
42,13.6,120000.0,10.2,1,47.6,1,0,64431.0,48,3256.0,0.326,0.537,1342.0,0,False,True,False,False,True,False,False,False,True,False,False
50,7.5,120000.0,0.7,0,27.5,0,1,180568.0,36,906.0,0.091,1.505,5016.0,0,True,False,True,False,True,False,False,False,False,False,True
64,2.6,120000.0,1.7,2,16.1,1,2,113056.0,36,1030.0,0.103,0.942,3140.0,0,True,False,False,False,False,False,False,False,True,False,False
28,3.1,120000.0,9.0,0,7.3,0,2,68652.0,24,5181.0,0.518,0.572,2860.0,1,False,False,False,False,False,True,False,True,False,False,False
59,6.3,120000.0,0.5,0,14.8,0,1,93762.0,36,1029.0,0.103,0.781,2604.0,0,True,False,False,True,True,False,False,False,False,False,True
42,3.1,120000.0,15.4,3,41.8,1,1,102470.0,24,5097.0,0.51,0.854,4270.0,1,False,True,False,False,True,False,False,False,False,False,False
31,3.9,120000.0,20.9,2,41.0,1,0,120412.0,24,4106.0,0.411,1.003,5017.0,0,False,True,True,False,False,False,False,False,False,False,True
49,1.4,120000.0,6.0,1,57.2,1,0,153494.0,36,2786.0,0.279,1.279,4264.0,0,False,True,False,False,False,True,False,False,False,False,False
39,1.8,120000.0,8.3,1,34.6,2,1,227773.0,48,4919.0,0.492,1.898,4745.0,0,False,True,False,True,True,False,False,False,True,False,False
63,2.2,120000.0,0.8,4,45.1,1,0,69213.0,36,4447.0,0.445,0.577,1923.0,1,True,False,False,True,False,True,False,False,False,False,True
42,6.0,120000.0,3.5,1,20.5,1,5,74048.0,60,4199.0,0.42,0.617,1234.0,0,False,True,False,False,False,True,False,False,False,False,False
43,2.0,120000.0,15.1,2,41.4,0,1,161078.0,24,1375.0,0.138,1.342,6712.0,0,False,False,False,False,False,False,False,False,False,False,False
23,4.7,120000.0,1.9,0,30.6,2,2,50000.0,60,2062.0,0.206,0.417,833.0,0,False,True,False,False,False,False,False,False,False,False,False
22,0.7,120000.0,1.9,1,28.9,0,0,179261.0,24,3693.0,0.369,1.494,7469.0,0,True,False,True,False,True,False,True,False,False,False,False
54,11.6,120000.0,5.2,0,24.6,0,1,196429.0,36,4341.0,0.434,1.637,5456.0,0,False,True,False,False,True,False,False,False,False,True,False
23,2.1,120000.0,5.6,1,50.0,3,1,62170.0,36,2557.0,0.256,0.518,1727.0,0,False,True,True,False,False,False,True,False,False,False,False
45,10.2,120000.0,10.2,1,42.8,2,2,145838.0,36,4776.0,0.478,1.215,4051.0,0,False,True,True,False,False,False,False,True,False,False,False
35,0.5,120000.0,10.0,0,48.8,1,1,466404.0,60,1246.0,0.125,3.887,7773.0,0,False,True,True,False,True,False,False,False,True,False,False
27,5.3,120000.0,27.2,3,62.9,0,1,80585.0,12,3829.0,0.383,0.672,6715.0,1,True,False,True,False,False,True,False,False,False,False,True
42,2.4,120000.0,9.9,0,12.5,5,0,231690.0,48,1238.0,0.124,1.931,4827.0,0,False,False,False,False,True,False,False,False,True,False,False
44,14.4,120000.0,4.8,1,8.5,2,1,58877.0,24,1016.0,0.102,0.491,2453.0,0,True,False,False,False,True,False,False,False,False,False,True
36,9.1,120000.0,2.3,0,27.0,1,0,84346.0,36,4740.0,0.474,0.703,2343.0,0,True,False,True,False,True,False,False,False,False,False,False
27,1.2,120000.0,17.7,1,18.9,4,1,150105.0,48,3892.0,0.389,1.251,3127.0,0,True,False,False,False,False,True,False,False,False,True,False
28,0.5,120000.0,0.7,2,11.8,4,0,99574.0,36,2825.0,0.282,0.83,2766.0,0,False,True,True,False,True,False,False,True,False,False,False
43,4.1,120000.0,2.8,1,11.0,0,1,55179.0,36,2507.0,0.251,0.46,1533.0,0,True,False,False,False,True,False,False,False,True,False,False
28,5.6,120000.0,10.3,1,30.4,2,0,82856.0,12,2033.0,0.203,0.69,6905.0,0,True,False,False,True,True,False,False,False,False,True,False
59,6.2,120000.0,0.3,0,43.8,1,0,115919.0,60,2783.0,0.278,0.966,1932.0,0,False,True,True,False,True,False,True,False,False,False,False
25,3.8,120000.0,4.3,1,20.3,0,1,50000.0,48,1323.0,0.132,0.417,1042.0,0,True,False,True,False,True,False,False,True,False,False,False
40,14.6,120000.0,22.9,1,23.4,1,0,265684.0,24,1298.0,0.13,2.214,11070.0,0,True,False,True,False,True,False,False,False,False,False,True
44,4.0,120000.0,3.5,0,8.2,1,3,78576.0,36,3343.0,0.334,0.655,2183.0,0,True,False,False,False,False,False,False,False,False,True,False
24,1.9,120000.0,6.6,1,30.7,2,0,95196.0,12,2296.0,0.23,0.793,7933.0,0,False,True,False,True,True,False,False,True,False,False,False
52,0.4,120000.0,9.9,0,46.1,1,0,160216.0,24,1427.0,0.143,1.335,6676.0,0,True,False,False,False,False,True,False,False,False,False,True
33,1.2,120000.0,2.2,1,18.9,1,1,115310.0,24,3861.0,0.386,0.961,4805.0,0,False,True,True,False,True,False,False,False,False,True,False
61,4.2,120000.0,8.0,1,53.0,1,1,138415.0,36,3005.0,0.3,1.153,3845.0,0,False,False,False,True,False,True,False,False,True,False,False
22,5.6,120000.0,4.0,3,74.5,1,2,186102.0,36,2718.0,0.272,1.551,5170.0,1,False,True,False,False,False,True,False,False,False,False,False
35,6.3,120000.0,10.5,1,50.6,1,0,50000.0,60,596.0,0.06,0.417,833.0,0,False,True,False,True,True,False,False,False,False,False,True
35,0.3,120000.0,0.2,1,34.8,0,1,78405.0,12,861.0,0.086,0.653,6534.0,0,True,False,False,True,False,True,False,False,True,False,False
61,7.1,120000.0,2.0,0,79.7,3,0,178166.0,12,3394.0,0.339,1.485,14847.0,1,True,False,True,False,True,False,False,False,False,False,True
57,5.9,120000.0,2.8,0,72.0,3,1,106279.0,12,1805.0,0.18,0.886,8857.0,0,False,True,False,False,True,False,True,False,False,False,False
33,0.2,120000.0,10.7,3,63.8,2,1,74827.0,36,3018.0,0.302,0.624,2079.0,1,False,True,True,False,True,False,False,True,False,False,False
58,0.7,120000.0,3.1,1,66.3,1,0,117744.0,48,1900.0,0.19,0.981,2453.0,0,False,True,True,False,True,False,False,False,False,False,True
38,2.5,120000.0,14.9,1,5.9,0,2,56215.0,24,1907.0,0.191,0.468,2342.0,0,True,False,True,False,True,False,True,False,False,False,False
32,2.8,120000.0,0.9,0,30.8,3,0,604141.0,48,3049.0,0.305,5.035,12586.0,0,False,True,False,False,False,False,False,True,False,False,False
33,12.9,120000.0,9.0,2,16.7,1,1,84397.0,12,4050.0,0.405,0.703,7033.0,0,False,True,False,False,True,False,False,False,False,False,True
40,17.7,120000.0,3.3,0,0.7,2,0,131525.0,36,2109.0,0.211,1.096,3653.0,0,True,False,True,False,False,True,False,True,False,False,False
31,4.7,120000.0,1.9,0,47.7,3,1,52212.0,24,3950.0,0.395,0.435,2176.0,0,True,False,False,False,True,False,False,False,False,False,True
46,9.0,120000.0,0.7,2,28.8,3,0,114949.0,60,2966.0,0.297,0.958,1916.0,0,False,False,False,False,True,False,False,False,False,False,False
39,1.7,120000.0,5.5,0,27.4,1,1,93159.0,36,2466.0,0.247,0.776,2588.0,0,True,False,True,False,True,False,True,False,False,False,False
44,3.3,120000.0,9.9,0,31.3,1,1,50000.0,12,5398.0,0.54,0.417,4167.0,1,True,False,False,False,False,True,False,True,False,False,False
51,0.7,120000.0,4.8,0,43.0,1,1,50000.0,48,1578.0,0.158,0.417,1042.0,0,False,True,False,False,True,False,False,False,False,False,True
21,11.6,120000.0,9.5,1,57.2,0,1,201544.0,36,3802.0,0.38,1.68,5598.0,0,True,False,False,False,True,False,False,False,False,True,False
36,5.0,120000.0,1.0,1,19.1,0,1,155553.0,60,1812.0,0.181,1.296,2593.0,0,True,False,True,False,True,False,False,False,False,True,False
44,7.1,120000.0,1.4,1,22.0,1,2,115952.0,48,2057.0,0.206,0.966,2416.0,0,False,True,False,False,True,False,False,False,False,False,True
39,22.7,120000.0,1.7,0,26.4,0,1,66974.0,36,1209.0,0.121,0.558,1860.0,0,False,True,True,False,True,False,False,False,False,True,False
35,4.7,120000.0,0.7,1,56.4,3,3,75072.0,36,2149.0,0.215,0.626,2085.0,0,False,True,False,False,False,True,False,False,False,False,False
56,12.1,120000.0,15.6,2,68.8,2,1,50000.0,36,4789.0,0.479,0.417,1389.0,0,False,True,False,False,False,False,False,False,False,False,True
51,5.5,120000.0,0.9,0,47.7,0,1,157214.0,12,1599.0,0.16,1.31,13101.0,0,True,False,True,False,True,False,False,False,False,True,False
51,1.1,120000.0,2.7,0,13.5,1,2,224906.0,36,4990.0,0.499,1.874,6247.0,0,False,False,False,True,False,False,False,False,True,False,False
55,4.3,120000.0,13.3,2,30.6,0,1,170803.0,24,5043.0,0.504,1.423,7117.0,1,False,True,False,True,False,False,False,True,False,False,False
53,10.8,120000.0,0.2,0,21.1,2,2,184054.0,36,4985.0,0.498,1.534,5113.0,0,True,False,False,False,True,False,True,False,False,False,False
42,1.4,120000.0,0.3,2,53.0,0,3,300673.0,48,1514.0,0.151,2.506,6264.0,0,False,True,False,True,True,False,False,False,False,True,False
27,3.1,120000.0,19.7,2,54.7,0,0,120283.0,48,2600.0,0.26,1.002,2506.0,0,True,False,True,False,False,True,False,False,False,True,False
33,15.0,120000.0,1.0,0,43.4,2,2,182749.0,24,3273.0,0.327,1.523,7615.0,0,False,True,False,False,True,False,False,False,False,True,False
51,2.3,120000.0,0.0,1,64.6,3,0,91788.0,48,503.0,0.05,0.765,1912.0,0,False,True,True,False,False,True,False,False,False,False,True
59,5.8,120000.0,2.4,1,35.2,4,2,51756.0,24,736.0,0.074,0.431,2156.0,0,False,True,False,False,True,False,False,True,False,False,False
26,11.2,120000.0,1.9,0,34.2,1,0,64832.0,60,2233.0,0.223,0.54,1081.0,0,False,True,False,False,True,False,False,False,False,True,False
45,13.6,120000.0,4.4,2,26.3,2,1,50000.0,24,918.0,0.092,0.417,2083.0,0,False,True,False,False,True,False,False,False,False,False,True
27,0.4,120000.0,10.0,0,8.8,0,1,138824.0,24,951.0,0.095,1.157,5784.0,0,False,True,True,False,False,True,False,False,False,False,False
47,2.1,120000.0,2.0,1,42.3,2,1,90205.0,36,2437.0,0.244,0.752,2506.0,0,False,True,True,False,True,False,False,False,True,False,False
45,4.1,120000.0,0.4,1,26.0,0,0,82507.0,24,5161.0,0.516,0.688,3438.0,1,False,True,False,False,True,False,False,False,False,False,False
21,2.6,120000.0,8.0,2,40.5,2,1,84192.0,24,5093.0,0.509,0.702,3508.0,1,False,True,True,False,True,False,False,False,False,False,True
46,2.1,120000.0,1.3,2,38.3,0,0,50000.0,24,839.0,0.084,0.417,2083.0,0,False,False,False,False,False,True,False,True,False,False,False
60,0.2,120000.0,15.0,0,18.8,0,0,73020.0,60,4685.0,0.468,0.608,1217.0,0,True,False,True,False,True,False,False,False,False,True,False
36,6.3,120000.0,6.4,0,24.3,0,1,58259.0,48,4579.0,0.458,0.485,1214.0,0,False,True,False,False,True,False,False,False,True,False,False
57,8.4,120000.0,0.1,0,32.7,0,0,70277.0,48,3517.0,0.352,0.586,1464.0,0,True,False,False,True,True,False,False,True,False,False,False
37,3.2,120000.0,2.4,1,60.4,0,1,62793.0,24,885.0,0.088,0.523,2616.0,0,False,True,True,False,False,False,False,False,False,False,False
57,3.9,120000.0,2.0,3,54.3,0,1,99695.0,24,1764.0,0.176,0.831,4154.0,1,False,True,False,False,True,False,False,False,False,True,False
35,4.2,120000.0,4.6,3,9.0,2,1,63754.0,24,1071.0,0.107,0.531,2656.0,1,False,True,False,True,False,True,True,False,False,False,False
54,4.0,120000.0,1.6,1,27.2,0,0,50000.0,36,5005.0,0.5,0.417,1389.0,0,True,False,True,False,True,False,False,False,True,False,False
36,0.1,120000.0,2.4,2,18.5,1,1,240598.0,60,1671.0,0.167,2.005,4010.0,0,False,True,True,False,False,False,False,False,False,False,False
49,6.0,120000.0,7.4,0,27.3,1,1,78372.0,24,3065.0,0.306,0.653,3266.0,0,False,True,False,True,False,False,False,False,False,False,False
29,0.0,120000.0,2.2,1,33.3,2,2,50000.0,48,1100.0,0.11,0.417,1042.0,0,True,False,False,False,True,False,True,False,False,False,False
46,0.1,120000.0,0.6,2,64.0,2,2,117393.0,36,5482.0,0.548,0.978,3261.0,1,False,True,False,False,True,False,False,False,False,True,False
57,12.6,120000.0,12.0,1,49.9,0,0,150929.0,60,553.0,0.055,1.258,2515.0,0,True,False,False,False,True,False,False,False,True,False,False
25,2.9,120000.0,8.1,3,52.9,4,1,150394.0,36,2065.0,0.206,1.253,4178.0,1,True,False,False,False,False,True,False,False,False,False,False
46,8.9,120000.0,0.6,0,33.8,1,0,169865.0,48,3499.0,0.35,1.416,3539.0,0,False,True,False,False,True,False,False,False,False,False,True
63,3.8,120000.0,7.8,0,49.6,4,0,514717.0,36,727.0,0.073,4.289,14298.0,0,True,False,False,True,False,True,False,False,False,False,False
27,2.8,120000.0,6.7,0,8.2,1,1,127260.0,24,989.0,0.099,1.06,5302.0,0,True,False,False,True,True,False,False,True,False,False,False
57,7.0,120000.0,6.0,0,10.2,1,2,91148.0,12,5035.0,0.503,0.76,7596.0,1,False,True,False,False,True,False,False,False,False,False,False
45,1.6,120000.0,0.1,0,4.3,1,2,167907.0,48,1422.0,0.142,1.399,3498.0,0,True,False,True,False,True,False,False,False,True,False,False
27,1.2,120000.0,2.6,0,22.4,2,1,156972.0,24,5222.0,0.522,1.308,6540.0,1,True,False,False,False,True,False,False,False,False,True,False
61,0.2,120000.0,1.4,0,38.3,0,0,50000.0,48,2829.0,0.283,0.417,1042.0,0,False,False,True,False,False,True,False,False,True,False,False
45,6.5,120000.0,12.7,0,39.7,0,0,97990.0,24,589.0,0.059,0.817,4083.0,0,True,False,False,False,True,False,False,False,False,True,False
40,0.2,244872.0,6.6,1,43.5,0,1,201619.0,48,7082.0,0.347,0.823,4200.0,0,True,False,False,False,True,False,False,False,False,False,False
50,3.3,120000.0,0.0,0,78.8,1,0,300360.0,24,5325.0,0.532,2.503,12515.0,1,False,True,True,False,False,True,False,False,False,True,False
24,2.7,120000.0,11.7,1,20.6,1,0,326133.0,36,5483.0,0.548,2.718,9059.0,1,True,False,True,False,False,True,False,True,False,False,False
24,15.5,120000.0,10.1,0,5.9,0,0,152561.0,36,4707.0,0.471,1.271,4238.0,0,False,True,False,False,False,True,False,False,False,True,False
24,1.8,120000.0,2.8,2,21.9,2,2,100545.0,24,2868.0,0.287,0.838,4189.0,0,False,False,False,False,False,True,True,False,False,False,False
46,0.2,120000.0,19.7,2,54.1,0,0,195080.0,60,2946.0,0.295,1.626,3251.0,0,False,True,False,True,False,True,True,False,False,False,False
21,1.5,120000.0,0.5,2,54.8,0,2,101664.0,48,753.0,0.075,0.847,2118.0,0,True,False,False,True,True,False,False,False,False,True,False
23,3.5,120000.0,3.6,1,44.1,0,1,82783.0,60,1137.0,0.114,0.69,1380.0,0,True,False,False,False,False,True,False,False,False,False,True
27,7.6,120000.0,6.7,0,31.8,2,3,96057.0,36,2081.0,0.208,0.8,2668.0,0,False,True,False,True,False,True,False,False,False,True,False
28,7.1,120000.0,5.1,0,52.5,0,2,155289.0,36,3615.0,0.362,1.294,4314.0,0,False,True,True,False,True,False,False,False,False,False,False
63,2.0,120000.0,9.3,0,11.4,1,1,50000.0,36,3388.0,0.339,0.417,1389.0,0,True,False,False,False,False,True,False,False,False,False,False
45,2.8,120000.0,5.2,0,67.1,2,1,50000.0,60,2272.0,0.227,0.417,833.0,0,False,True,True,False,True,False,False,False,False,False,False
46,2.8,120000.0,7.0,0,44.6,0,1,228897.0,48,1779.0,0.178,1.907,4769.0,0,False,True,False,True,True,False,False,True,False,False,False
33,0.9,120000.0,1.6,0,29.4,1,1,137598.0,24,3541.0,0.354,1.147,5733.0,0,False,True,False,True,True,False,False,False,False,False,False
43,6.2,120000.0,5.8,1,63.6,0,1,67973.0,48,4206.0,0.421,0.566,1416.0,0,False,True,False,False,True,False,False,False,False,True,False
62,18.5,158455.0,4.3,0,20.1,1,1,392228.0,36,4885.0,0.37,2.475,10895.0,0,False,True,False,False,True,False,False,False,False,True,False
30,2.6,120000.0,6.4,2,68.5,3,3,161085.0,36,610.0,0.061,1.342,4475.0,0,False,True,False,False,True,False,False,False,False,False,False
51,1.0,120000.0,8.0,0,40.2,0,2,181129.0,36,3855.0,0.386,1.509,5031.0,0,False,False,False,False,False,True,False,True,False,False,False
40,1.3,120000.0,1.8,0,21.1,1,1,92605.0,48,579.0,0.058,0.772,1929.0,0,False,True,False,False,False,True,False,True,False,False,False
63,0.4,120000.0,7.9,0,23.6,0,0,78051.0,48,1505.0,0.15,0.65,1626.0,0,True,False,False,False,True,False,True,False,False,False,False
48,8.3,120000.0,4.8,0,62.9,4,0,155696.0,48,2442.0,0.244,1.297,3244.0,0,True,False,False,True,True,False,False,False,False,False,True
22,2.9,120000.0,12.9,0,10.1,0,1,50000.0,24,2493.0,0.249,0.417,2083.0,0,True,False,True,False,False,False,True,False,False,False,False
30,3.5,120000.0,4.2,1,38.5,0,0,50000.0,24,2584.0,0.258,0.417,2083.0,0,False,False,False,False,True,False,True,False,False,False,False
27,1.1,120000.0,9.8,1,24.6,4,1,115417.0,36,1163.0,0.116,0.962,3206.0,0,True,False,True,False,True,False,False,True,False,False,False
44,1.4,120000.0,14.6,0,56.0,4,0,135083.0,60,1339.0,0.134,1.126,2251.0,0,True,False,False,False,True,False,False,False,True,False,False
21,2.5,120000.0,15.5,0,32.9,0,0,51397.0,36,4490.0,0.449,0.428,1428.0,0,True,False,False,True,True,False,False,True,False,False,False
25,3.2,120000.0,0.5,1,39.5,1,3,196914.0,12,3119.0,0.312,1.641,16410.0,0,True,False,True,False,True,False,False,False,False,False,True
58,8.4,120000.0,0.2,0,53.9,0,1,96957.0,60,2413.0,0.241,0.808,1616.0,0,False,True,False,True,False,True,False,False,False,False,True
41,0.0,120000.0,22.6,1,16.8,2,1,75639.0,36,5008.0,0.501,0.63,2101.0,1,False,True,False,True,True,False,False,False,False,True,False
45,3.3,120000.0,0.0,0,23.4,3,3,111333.0,36,4332.0,0.433,0.928,3093.0,0,False,True,True,False,True,False,False,False,False,False,True
60,1.3,120000.0,3.1,0,48.4,0,0,74583.0,24,3397.0,0.34,0.622,3108.0,0,True,False,False,True,False,True,False,False,False,False,False
63,5.2,120000.0,11.2,0,63.4,2,1,258610.0,36,1528.0,0.153,2.155,7184.0,0,False,False,True,False,True,False,False,False,False,False,False
60,2.8,120000.0,0.4,1,63.2,0,3,196357.0,36,3893.0,0.389,1.636,5454.0,0,False,False,True,False,True,False,False,False,False,False,False
59,9.4,120000.0,11.3,2,47.5,3,0,71411.0,48,2032.0,0.203,0.595,1488.0,0,True,False,True,False,False,True,False,False,False,True,False
64,15.4,120000.0,0.5,0,44.0,0,0,50000.0,36,1540.0,0.154,0.417,1389.0,0,False,True,True,False,False,True,False,False,True,False,False
29,12.4,120000.0,3.0,1,48.3,1,1,134209.0,48,3567.0,0.357,1.118,2796.0,0,True,False,True,False,True,False,False,False,False,False,True
38,2.6,120000.0,11.4,1,6.0,1,2,97804.0,12,1732.0,0.173,0.815,8150.0,0,True,False,True,False,False,True,False,True,False,False,False
32,1.7,120000.0,3.2,0,31.8,1,1,161924.0,24,4712.0,0.471,1.349,6747.0,0,False,False,False,False,True,False,False,False,False,True,False
34,9.3,120000.0,6.7,1,8.9,3,2,83071.0,48,4140.0,0.414,0.692,1731.0,0,False,True,True,False,False,True,False,False,True,False,False
54,7.9,120000.0,7.0,0,65.1,0,0,139944.0,48,1405.0,0.14,1.166,2916.0,0,False,True,True,False,False,True,False,False,True,False,False
64,8.8,120000.0,1.7,0,4.7,0,2,181460.0,36,2865.0,0.286,1.512,5041.0,0,False,True,False,True,False,True,False,False,False,False,True
22,2.2,120000.0,2.0,0,55.2,1,3,60775.0,48,5025.0,0.502,0.506,1266.0,1,True,False,False,True,False,True,False,False,False,False,True
53,0.5,120000.0,8.1,1,61.4,1,1,235955.0,24,2727.0,0.273,1.966,9831.0,0,False,True,False,False,True,False,False,False,False,False,True
37,1.5,120000.0,5.8,0,37.2,2,0,89215.0,36,3456.0,0.346,0.743,2478.0,0,False,True,False,True,True,False,False,False,False,False,True
33,0.0,120000.0,13.0,1,33.9,2,2,404562.0,36,722.0,0.072,3.371,11238.0,0,True,False,True,False,False,False,False,False,False,False,False
58,9.0,120000.0,10.1,0,1.6,0,3,80879.0,36,1724.0,0.172,0.674,2247.0,0,True,False,False,False,True,False,False,False,False,False,True
43,1.5,120000.0,14.4,1,23.9,0,1,50000.0,24,3200.0,0.32,0.417,2083.0,0,False,False,False,False,True,False,False,False,True,False,False
52,0.6,120000.0,1.0,0,65.8,2,0,86276.0,60,678.0,0.068,0.719,1438.0,0,False,True,False,False,True,False,False,False,False,False,True
22,0.2,120000.0,3.6,2,12.6,2,0,163591.0,36,2689.0,0.269,1.363,4544.0,0,True,False,True,False,False,False,False,False,True,False,False
53,0.4,120000.0,5.6,0,55.7,1,1,98211.0,60,887.0,0.089,0.818,1637.0,0,True,False,False,True,False,True,False,False,False,True,False
43,0.8,120000.0,3.8,1,48.4,1,2,64875.0,60,2080.0,0.208,0.541,1081.0,0,False,True,False,False,False,False,False,False,False,False,False
38,5.8,120000.0,4.4,1,1.9,3,0,90653.0,60,4923.0,0.492,0.755,1511.0,0,False,True,False,False,False,True,False,True,False,False,False
36,4.3,120000.0,7.2,0,35.6,1,1,171373.0,36,5255.0,0.526,1.428,4760.0,1,True,False,False,False,True,False,False,False,False,False,False
58,1.5,120000.0,4.3,0,41.9,1,1,124845.0,48,1609.0,0.161,1.04,2601.0,0,True,False,False,False,True,False,False,False,True,False,False
