age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal,default_probability,actual_default,risk_score,risk_band,recommended_action
35,5.9,120000.0,7.8,1,46.3,0,1,51144.0,60,2429.0,0.243,0.426,852.0,0,True,False,False,True,True,False,False,False,False,True,False,0.3694,0,678,High Risk,Manual underwriter review
47,5.6,120000.0,2.4,1,57.6,3,0,50000.0,36,1232.0,0.123,0.417,1389.0,0,False,True,False,False,False,False,False,False,False,False,False,0.5388,0,577,Very High Risk,Decline
49,2.6,120000.0,0.2,3,58.5,2,0,136626.0,12,4593.0,0.459,1.139,11386.0,1,True,False,False,True,False,True,False,False,True,False,False,0.8668,1,380,Very High Risk,Decline
26,3.2,120000.0,13.2,1,60.2,0,1,50000.0,48,2123.0,0.212,0.417,1042.0,0,True,False,True,False,False,True,False,False,False,True,False,0.4642,1,621,High Risk,Manual underwriter review
57,1.3,120000.0,0.7,3,65.2,2,2,86032.0,24,3427.0,0.343,0.717,3585.0,1,False,True,False,False,False,False,True,False,False,False,False,0.9012,0,359,Very High Risk,Decline
42,1.0,120000.0,9.5,1,3.2,1,0,95803.0,36,4162.0,0.416,0.798,2661.0,0,False,True,False,True,True,False,False,False,False,True,False,0.2184,0,769,Moderate Risk,Approve with conditions (higher rate / lower limit)
31,0.1,120000.0,2.4,1,52.8,1,0,73308.0,36,3406.0,0.341,0.611,2036.0,0,True,False,False,False,False,True,True,False,False,False,False,0.5924,0,545,Very High Risk,Decline
41,6.1,120000.0,7.4,1,78.3,0,2,50000.0,36,3511.0,0.351,0.417,1389.0,1,True,False,False,False,False,False,False,False,False,False,True,0.7368,0,458,Very High Risk,Decline
34,2.2,120000.0,2.8,0,41.8,2,0,108126.0,36,3022.0,0.302,0.901,3004.0,0,True,False,False,False,False,True,False,True,False,False,False,0.4001,0,660,High Risk,Manual underwriter review
34,0.4,120000.0,8.4,2,10.8,1,3,277301.0,60,3872.0,0.387,2.311,4622.0,0,True,False,True,False,True,False,False,False,False,False,True,0.5546,0,567,Very High Risk,Decline
54,0.0,120000.0,6.8,1,64.0,2,2,87077.0,36,3975.0,0.398,0.726,2419.0,0,True,False,True,False,False,True,False,False,False,False,True,0.7512,1,449,Very High Risk,Decline
41,11.9,120000.0,0.2,0,79.2,1,1,204855.0,24,2268.0,0.227,1.707,8536.0,1,True,False,True,False,False,False,True,False,False,False,False,0.6006,0,540,Very High Risk,Decline
25,6.4,120000.0,23.4,0,42.3,2,0,50000.0,48,1953.0,0.195,0.417,1042.0,0,False,False,False,True,False,False,False,False,True,False,False,0.1314,0,821,Low Risk,Approve
24,5.2,120000.0,2.5,0,43.8,1,2,146472.0,60,1520.0,0.152,1.221,2441.0,0,True,False,True,False,True,False,True,False,False,False,False,0.354,0,688,High Risk,Manual underwriter review
39,0.0,120000.0,17.8,0,50.4,1,3,175084.0,36,3635.0,0.364,1.459,4863.0,0,False,True,False,True,False,True,False,False,True,False,False,0.399,0,661,High Risk,Manual underwriter review
57,3.5,120000.0,1.0,1,50.9,2,0,78405.0,36,3396.0,0.34,0.653,2178.0,0,True,False,False,False,False,False,False,False,False,False,True,0.6114,0,533,Very High Risk,Decline
32,5.8,120000.0,4.7,1,26.8,0,1,53343.0,60,1829.0,0.183,0.445,889.0,0,False,False,False,True,False,True,False,False,False,False,False,0.2966,0,722,Moderate Risk,Approve with conditions (higher rate / lower limit)
54,0.5,120000.0,5.7,2,38.2,0,2,50000.0,48,3830.0,0.383,0.417,1042.0,0,False,True,False,False,True,False,False,False,False,True,False,0.6574,0,506,Very High Risk,Decline
59,6.4,120000.0,7.0,0,24.3,1,2,326882.0,24,1362.0,0.136,2.724,13620.0,0,False,False,True,False,False,True,False,False,False,False,False,0.2123,0,773,Moderate Risk,Approve with conditions (higher rate / lower limit)
29,0.1,120000.0,6.5,0,42.1,1,0,59255.0,12,5183.0,0.518,0.494,4938.0,1,True,False,False,False,False,False,True,False,False,False,False,0.4231,0,646,High Risk,Manual underwriter review
59,8.2,120000.0,4.2,1,23.0,2,2,55742.0,48,1981.0,0.198,0.465,1161.0,0,False,True,False,True,True,False,False,False,False,True,False,0.3456,0,693,High Risk,Manual underwriter review
59,12.1,120000.0,3.3,2,22.6,1,5,69493.0,12,3353.0,0.335,0.579,5791.0,0,False,True,True,False,True,False,False,False,True,False,False,0.7337,1,460,Very High Risk,Decline
28,6.5,120000.0,7.4,2,21.0,0,1,69206.0,60,2766.0,0.277,0.577,1153.0,0,False,True,True,False,False,True,False,False,False,True,False,0.494,0,604,High Risk,Manual underwriter review
32,1.2,120000.0,4.0,0,20.9,2,2,104907.0,48,2127.0,0.213,0.874,2186.0,0,False,True,False,False,True,False,False,False,False,True,False,0.2799,1,732,Moderate Risk,Approve with conditions (higher rate / lower limit)
30,0.2,120000.0,2.7,0,87.8,1,1,188987.0,36,2506.0,0.251,1.575,5250.0,1,False,True,True,False,False,True,False,False,False,True,False,0.6805,0,492,Very High Risk,Decline
51,2.1,120000.0,3.7,2,20.4,1,1,58104.0,48,3818.0,0.382,0.484,1210.0,0,False,True,False,True,True,False,False,True,False,False,False,0.518,0,589,Very High Risk,Decline
28,0.2,120000.0,1.4,1,40.6,4,1,68251.0,36,3746.0,0.375,0.569,1896.0,0,True,False,False,False,False,True,False,False,True,False,False,0.6902,0,486,Very High Risk,Decline
58,0.4,120000.0,8.8,0,61.2,1,1,60157.0,60,4567.0,0.457,0.501,1003.0,0,False,True,False,False,True,False,False,False,False,False,False,0.5249,0,585,Very High Risk,Decline
63,11.3,120000.0,2.0,0,10.7,0,1,124611.0,24,1838.0,0.184,1.038,5192.0,0,False,True,False,False,True,False,False,False,True,False,False,0.1754,0,795,Moderate Risk,Approve with conditions (higher rate / lower limit)
22,2.2,120000.0,0.2,1,24.7,0,1,66502.0,36,2965.0,0.296,0.554,1847.0,0,True,False,False,False,True,False,False,True,False,False,False,0.4193,1,648,High Risk,Manual underwriter review
61,3.9,120000.0,1.4,2,21.5,0,0,57220.0,36,1863.0,0.186,0.477,1589.0,0,False,True,False,True,True,False,False,False,True,False,False,0.3643,0,681,High Risk,Manual underwriter review
47,1.1,120000.0,1.8,1,55.9,1,1,158672.0,36,1700.0,0.17,1.322,4408.0,0,True,False,True,False,True,False,True,False,False,False,False,0.5112,0,593,Very High Risk,Decline
47,8.5,120000.0,8.4,0,27.2,0,1,194033.0,60,2802.0,0.28,1.617,3234.0,0,True,False,False,True,False,True,True,False,False,False,False,0.2049,0,777,Moderate Risk,Approve with conditions (higher rate / lower limit)
44,3.2,120000.0,1.0,0,67.9,1,2,192541.0,24,4706.0,0.471,1.605,8023.0,0,False,True,False,False,False,False,False,False,False,False,False,0.7291,1,463,Very High Risk,Decline
33,1.4,120000.0,7.7,1,69.5,2,1,259669.0,36,5110.0,0.511,2.164,7213.0,1,True,False,False,False,False,False,False,False,True,False,False,0.7762,1,434,Very High Risk,Decline
31,4.7,120000.0,1.0,2,58.1,1,1,211008.0,36,3004.0,0.3,1.758,5861.0,0,False,False,False,False,True,False,False,False,False,False,False,0.747,1,452,Very High Risk,Decline
41,0.3,120000.0,4.5,3,67.5,0,1,343416.0,24,3197.0,0.32,2.862,14309.0,1,False,True,False,False,True,False,False,False,True,False,False,0.8399,0,396,Very High Risk,Decline
38,1.1,120000.0,0.1,1,49.1,2,1,73049.0,36,4504.0,0.45,0.609,2029.0,0,False,True,True,False,False,True,False,False,False,True,False,0.7502,0,450,Very High Risk,Decline
41,8.7,120000.0,4.2,1,31.8,2,0,92783.0,48,2433.0,0.243,0.773,1933.0,0,True,False,True,False,True,False,False,False,True,False,False,0.3994,0,660,High Risk,Manual underwriter review
61,17.5,120000.0,6.8,0,45.9,2,1,139248.0,60,2393.0,0.239,1.16,2321.0,0,False,True,True,False,False,True,True,False,False,False,False,0.3991,0,661,High Risk,Manual underwriter review
64,4.7,120000.0,3.3,1,84.9,0,0,50000.0,36,5215.0,0.522,0.417,1389.0,1,True,False,False,True,False,True,True,False,False,False,False,0.7692,1,438,Very High Risk,Decline
27,0.2,120000.0,1.9,1,24.6,0,2,252584.0,48,1203.0,0.12,2.105,5262.0,0,True,False,False,False,True,False,False,False,False,False,False,0.3295,0,702,High Risk,Manual underwriter review
52,2.5,120000.0,14.5,1,18.8,2,1,144751.0,24,3599.0,0.36,1.206,6031.0,0,False,False,False,False,True,False,False,True,False,False,False,0.2832,0,730,Moderate Risk,Approve with conditions (higher rate / lower limit)
49,8.1,120000.0,12.2,0,51.2,0,0,248965.0,48,2714.0,0.271,2.075,5187.0,0,False,True,False,False,False,False,False,False,False,True,False,0.2836,1,730,Moderate Risk,Approve with conditions (higher rate / lower limit)
24,5.6,120000.0,0.6,1,36.3,3,1,50000.0,12,723.0,0.072,0.417,4167.0,0,False,True,True,False,True,False,False,False,False,False,False,0.439,0,637,High Risk,Manual underwriter review
46,1.1,120000.0,5.7,0,47.5,2,0,65428.0,12,1757.0,0.176,0.545,5452.0,0,True,False,True,False,True,False,False,False,False,False,True,0.2891,0,727,Moderate Risk,Approve with conditions (higher rate / lower limit)
58,0.6,120000.0,1.5,1,81.9,1,2,283372.0,36,4778.0,0.478,2.361,7871.0,1,False,True,False,False,False,False,False,False,True,False,False,0.8661,1,380,Very High Risk,Decline
24,0.1,120000.0,0.2,0,14.4,1,0,73735.0,24,5382.0,0.538,0.614,3072.0,1,True,False,False,False,True,False,False,False,True,False,False,0.3582,0,685,High Risk,Manual underwriter review
56,7.3,120000.0,12.8,1,50.3,1,0,50000.0,12,2363.0,0.236,0.417,4167.0,0,False,True,False,False,True,False,True,False,False,False,False,0.352,0,689,High Risk,Manual underwriter review
60,6.8,120000.0,8.7,2,8.2,0,0,185321.0,36,3857.0,0.386,1.544,5148.0,0,False,False,False,False,False,True,True,False,False,False,False,0.3647,0,681,High Risk,Manual underwriter review
47,17.3,120000.0,1.5,0,47.6,2,0,132922.0,36,5382.0,0.538,1.108,3692.0,1,False,True,False,False,True,False,False,False,False,False,True,0.5974,0,542,Very High Risk,Decline
62,1.9,123121.0,1.4,0,50.7,2,4,169905.0,24,3319.0,0.323,1.38,7079.0,0,True,False,False,False,True,False,False,False,False,False,True,0.6142,0,531,Very High Risk,Decline
59,0.9,175562.0,2.1,0,53.4,2,0,169218.0,48,2680.0,0.183,0.964,3525.0,0,False,True,True,False,True,False,False,False,False,True,False,0.3982,0,661,High Risk,Manual underwriter review
30,21.2,120000.0,1.7,2,6.8,0,1,165591.0,36,681.0,0.068,1.38,4600.0,0,True,False,False,True,False,True,False,False,False,False,False,0.2961,0,722,Moderate Risk,Approve with conditions (higher rate / lower limit)
27,9.0,120000.0,7.4,2,50.0,1,1,80575.0,36,3206.0,0.321,0.671,2238.0,0,True,False,True,False,True,False,False,False,False,False,True,0.6785,0,493,Very High Risk,Decline
24,0.5,120000.0,8.8,1,46.2,0,1,86110.0,36,4586.0,0.459,0.718,2392.0,0,False,True,False,False,True,False,False,False,False,True,False,0.5654,0,561,Very High Risk,Decline
38,14.3,120000.0,1.5,1,50.0,2,2,50000.0,60,1618.0,0.162,0.417,833.0,0,False,False,False,False,True,False,False,True,False,False,False,0.5674,1,560,Very High Risk,Decline
38,2.8,120000.0,4.0,2,45.2,1,0,60023.0,24,3102.0,0.31,0.5,2501.0,0,False,True,False,False,False,False,False,True,False,False,False,0.6489,0,511,Very High Risk,Decline
53,1.2,120000.0,5.5,1,33.5,0,2,103054.0,60,4922.0,0.492,0.859,1718.0,0,True,False,False,False,True,False,False,False,True,False,False,0.5697,0,558,Very High Risk,Decline
42,7.4,120000.0,0.2,0,26.3,1,0,60369.0,60,4353.0,0.435,0.503,1006.0,0,False,True,True,False,False,False,True,False,False,False,False,0.3945,0,663,High Risk,Manual underwriter review
41,0.9,120000.0,5.8,4,70.1,2,0,169993.0,36,1562.0,0.156,1.417,4722.0,1,False,True,False,False,False,False,False,False,False,False,False,0.8653,1,381,Very High Risk,Decline
23,5.0,120000.0,1.2,3,74.5,2,1,215168.0,60,3899.0,0.39,1.793,3586.0,1,True,False,False,False,False,False,False,False,False,False,True,0.925,1,345,Very High Risk,Decline
29,1.2,120000.0,11.2,1,61.6,2,0,92653.0,12,903.0,0.09,0.772,7721.0,0,False,False,False,False,False,False,False,True,False,False,False,0.3829,0,670,High Risk,Manual underwriter review
55,3.4,120000.0,2.1,0,46.9,2,0,141871.0,36,4242.0,0.424,1.182,3941.0,0,True,False,False,False,False,True,True,False,False,False,False,0.4927,1,604,High Risk,Manual underwriter review
53,5.9,120000.0,2.7,1,37.0,2,3,134838.0,36,690.0,0.069,1.124,3746.0,0,True,False,False,True,True,False,False,False,True,False,False,0.4049,0,657,High Risk,Manual underwriter review
48,1.5,120000.0,2.6,0,55.7,2,0,175899.0,36,2195.0,0.22,1.466,4886.0,0,False,True,True,False,False,True,False,False,True,False,False,0.4641,0,622,High Risk,Manual underwriter review
64,6.6,120000.0,7.7,1,25.0,1,0,109009.0,36,5362.0,0.536,0.908,3028.0,1,True,False,False,False,False,True,False,False,True,False,False,0.4825,0,610,High Risk,Manual underwriter review
61,0.3,120000.0,4.7,1,13.1,1,2,92247.0,60,4369.0,0.437,0.769,1537.0,0,True,False,False,False,True,False,True,False,False,False,False,0.411,1,653,High Risk,Manual underwriter review
38,1.1,120000.0,1.1,1,61.4,0,0,154993.0,48,1526.0,0.153,1.292,3229.0,0,False,True,False,False,True,False,False,False,True,False,False,0.5193,0,588,Very High Risk,Decline
46,0.8,120000.0,13.9,1,50.3,1,1,181723.0,48,5003.0,0.5,1.514,3786.0,0,False,True,False,True,False,False,True,False,False,False,False,0.5326,0,580,Very High Risk,Decline
47,23.1,120000.0,3.2,0,23.0,0,0,215270.0,36,3282.0,0.328,1.794,5980.0,0,False,True,False,False,True,False,False,False,False,False,True,0.2718,0,737,Moderate Risk,Approve with conditions (higher rate / lower limit)
23,5.9,120000.0,1.4,1,24.4,2,1,83075.0,60,3965.0,0.396,0.692,1385.0,0,True,False,False,False,True,False,True,False,False,False,False,0.5091,1,595,Very High Risk,Decline
27,0.0,120000.0,8.3,0,47.0,1,0,153318.0,24,2193.0,0.219,1.278,6388.0,0,True,False,False,True,False,False,True,False,False,False,False,0.2318,0,761,Moderate Risk,Approve with conditions (higher rate / lower limit)
55,2.6,120000.0,5.4,1,47.7,1,3,52499.0,24,905.0,0.09,0.437,2187.0,0,False,True,True,False,True,False,False,True,False,False,False,0.4837,0,610,High Risk,Manual underwriter review
58,2.5,120000.0,9.6,1,41.8,2,1,86004.0,24,3930.0,0.393,0.717,3584.0,0,False,False,False,False,False,False,False,False,False,False,True,0.5219,0,587,Very High Risk,Decline
42,1.2,120000.0,3.5,0,19.4,1,1,158217.0,12,4863.0,0.486,1.318,13185.0,0,True,False,False,False,True,False,False,True,False,False,False,0.3292,1,702,High Risk,Manual underwriter review
24,3.2,120000.0,3.2,0,67.7,1,2,50000.0,36,3482.0,0.348,0.417,1389.0,0,True,False,True,False,False,True,True,False,False,False,False,0.6488,0,511,Very High Risk,Decline
48,1.9,120000.0,8.3,2,66.1,3,1,50536.0,60,1403.0,0.14,0.421,842.0,0,False,False,True,False,True,False,False,False,True,False,False,0.6721,0,497,Very High Risk,Decline
62,2.3,120000.0,9.0,0,51.5,1,1,149644.0,24,3443.0,0.344,1.247,6235.0,0,False,True,False,False,False,True,False,True,False,False,False,0.4278,0,643,High Risk,Manual underwriter review
53,0.1,120000.0,5.0,1,50.2,2,5,189838.0,48,1934.0,0.193,1.582,3955.0,0,False,True,True,False,False,True,False,False,True,False,False,0.7245,0,465,Very High Risk,Decline
34,18.1,179254.0,4.2,1,8.9,5,1,50493.0,48,8149.0,0.546,0.282,1052.0,1,True,False,False,False,True,False,True,False,False,False,False,0.4919,0,605,High Risk,Manual underwriter review
36,2.3,120000.0,5.4,0,53.9,0,1,208754.0,36,1126.0,0.113,1.74,5799.0,0,True,False,True,False,False,False,True,False,False,False,False,0.2987,0,721,Moderate Risk,Approve with conditions (higher rate / lower limit)
60,5.6,120000.0,0.0,0,75.5,0,0,92178.0,60,1281.0,0.128,0.768,1536.0,1,True,False,False,True,False,True,True,False,False,False,False,0.3964,0,662,High Risk,Manual underwriter review
38,4.9,120000.0,4.7,2,34.0,0,0,50000.0,48,4781.0,0.478,0.417,1042.0,0,False,True,False,False,True,False,False,True,False,False,False,0.639,0,517,Very High Risk,Decline
60,1.5,120000.0,0.0,2,36.5,0,1,162003.0,48,1509.0,0.151,1.35,3375.0,0,False,True,False,False,True,False,True,False,False,False,False,0.5171,0,590,Very High Risk,Decline
62,0.9,132959.0,11.6,1,37.0,1,3,281980.0,24,2468.0,0.223,2.121,11749.0,0,False,False,True,False,False,True,False,False,False,False,False,0.4648,1,621,High Risk,Manual underwriter review
30,7.3,120000.0,5.5,2,21.7,1,1,230087.0,48,3935.0,0.394,1.917,4793.0,0,False,True,False,False,True,False,False,True,False,False,False,0.5847,0,549,Very High Risk,Decline
43,5.4,120000.0,4.6,2,27.8,0,1,67313.0,36,4012.0,0.401,0.561,1870.0,0,True,False,False,False,False,False,False,False,False,False,False,0.5926,0,544,Very High Risk,Decline
52,0.8,120000.0,3.4,0,55.3,2,1,290831.0,36,5223.0,0.522,2.424,8079.0,1,False,True,False,False,True,False,False,False,False,True,False,0.6163,0,530,Very High Risk,Decline
56,4.6,120000.0,2.6,0,15.3,2,0,137791.0,24,2097.0,0.21,1.148,5741.0,0,True,False,False,False,True,False,False,False,True,False,False,0.1856,0,789,Moderate Risk,Approve with conditions (higher rate / lower limit)
43,9.7,120000.0,8.2,2,63.8,1,0,123956.0,36,4164.0,0.416,1.033,3443.0,0,True,False,False,False,True,False,True,False,False,False,False,0.7217,0,467,Very High Risk,Decline
35,13.6,120000.0,2.8,3,33.3,1,1,140533.0,24,5278.0,0.528,1.171,5856.0,1,False,False,False,True,False,False,False,False,False,True,False,0.7984,1,421,Very High Risk,Decline
30,6.0,120000.0,7.5,3,66.0,2,1,115523.0,24,3806.0,0.381,0.963,4813.0,1,True,False,True,False,False,True,False,True,False,False,False,0.8791,0,373,Very High Risk,Decline
25,3.4,120000.0,1.4,0,82.3,2,2,54981.0,48,4920.0,0.492,0.458,1145.0,1,False,False,True,False,True,False,True,False,False,False,False,0.7908,1,425,Very High Risk,Decline
21,6.0,120000.0,1.5,0,59.7,2,1,198032.0,24,629.0,0.063,1.65,8251.0,0,True,False,False,False,True,False,False,False,False,False,False,0.3828,1,670,High Risk,Manual underwriter review
60,4.5,120000.0,2.5,0,17.1,2,2,60404.0,36,4463.0,0.446,0.503,1678.0,0,True,False,False,False,True,False,True,False,False,False,False,0.3677,0,679,High Risk,Manual underwriter review
56,3.0,120000.0,2.6,0,36.5,0,0,307927.0,36,4419.0,0.442,2.566,8554.0,0,True,False,True,False,False,False,False,False,True,False,False,0.3965,0,662,High Risk,Manual underwriter review
36,2.0,120000.0,12.3,1,57.1,1,0,216749.0,12,3858.0,0.386,1.806,18062.0,0,False,False,True,False,True,False,False,False,False,False,True,0.482,0,611,High Risk,Manual underwriter review
26,7.2,120000.0,0.9,0,17.3,2,0,131659.0,60,3399.0,0.34,1.097,2194.0,0,True,False,False,False,False,False,False,False,False,True,False,0.2967,0,722,Moderate Risk,Approve with conditions (higher rate / lower limit)
21,2.0,120000.0,2.4,1,74.8,1,1,88205.0,48,2801.0,0.28,0.735,1838.0,0,True,False,True,False,False,True,False,True,False,False,False,0.7442,1,453,Very High Risk,Decline
33,6.1,120000.0,13.9,2,43.9,1,1,115400.0,24,1573.0,0.157,0.962,4808.0,0,True,False,False,False,False,True,False,True,False,False,False,0.4716,0,617,High Risk,Manual underwriter review
43,6.6,131331.0,0.9,1,76.0,1,0,89500.0,36,2236.0,0.204,0.681,2486.0,1,False,True,True,False,True,False,False,False,True,False,False,0.6635,0,502,Very High Risk,Decline
51,6.4,120000.0,6.1,1,70.0,2,0,80813.0,24,1523.0,0.152,0.673,3367.0,0,False,True,False,True,True,False,False,True,False,False,False,0.4956,0,603,High Risk,Manual underwriter review
29,0.2,120000.0,3.5,1,26.3,3,1,322008.0,36,2741.0,0.274,2.683,8945.0,0,True,False,True,False,True,False,False,False,False,False,False,0.4475,0,631,High Risk,Manual underwriter review
46,10.4,120000.0,4.9,1,18.5,2,2,50000.0,48,784.0,0.078,0.417,1042.0,0,True,False,False,False,False,False,False,True,False,False,False,0.3001,0,720,High Risk,Manual underwriter review
59,0.8,120000.0,2.7,0,38.8,0,1,50000.0,24,2957.0,0.296,0.417,2083.0,0,False,True,True,False,False,True,False,False,False,True,False,0.3781,0,673,High Risk,Manual underwriter review
48,1.2,120000.0,0.7,1,6.0,4,1,183154.0,24,5344.0,0.534,1.526,7631.0,1,True,False,False,True,False,True,False,False,False,True,False,0.5062,0,596,Very High Risk,Decline
30,2.7,120000.0,5.4,1,17.7,2,1,50000.0,24,3221.0,0.322,0.417,2083.0,0,False,True,True,False,False,True,True,False,False,False,False,0.4287,0,643,High Risk,Manual underwriter review
